stop_id,stop_name,stop_lat,stop_lon
8240DB006229,"Melville, stop 6229",53.40204632,-6.298617971
8240DB006230,"Meakstown Centre, stop 6230",53.40140934,-6.296808594
8240DB006234,"Old Airport Road, stop 6234",53.41807731,-6.277681994
8240DB006274,"Aquatic Centre, stop 6274",53.39767839,-6.371455373
8240DB006310,"Holywell Crescent, stop 6310",53.44356734,-6.211044234
8240DB006311,"Holywell Close, stop 6311",53.44342396,-6.209273847
8240DB006312,"Holywell Crescent, stop 6312",53.44346495,-6.211409841
8240DB006348,"Charlestown SC, stop 6348",53.40350243,-6.302410113
8240DB006359,"Seatown Road, stop 6359",53.46222411,-6.213287057
8240DB006364,"Century Business Pk, stop 6364",53.40258276,-6.301574427
8240DB006365,"Lanesborough Avenue, stop 6365",53.40438258,-6.291651299
8240DB006366,"Century Business Pk, stop 6366",53.40265141,-6.301346096
8240DB007002,"Airside, stop 7002",53.44598493,-6.224281571
8240DB007011,"Phibblestown Road, stop 7011",53.40159647,-6.435252132
8240DB007013,"Kilreesk Lane, stop 7013",53.44065527,-6.29838519
8240DB007014,"Kilreesk Lane, stop 7014",53.44075173,-6.29821575
8240DB007017,"Phibblestown Road, stop 7017",53.40187634,-6.435347136
8240DB007018,"Castlegrange Row, stop 7018",53.3988068,-6.431564896
8240DB007020,"Manorfields Drive, stop 7020",53.39416363,-6.431149223
8240DB007021,"Manorfields Drive, stop 7021",53.39405503,-6.431093071
8240DB007022,"St Margaret's NS, stop 7022",53.43003291,-6.30100679
8240DB007023,"St Margaret's Church, stop 7023",53.43086831,-6.300973467
8240DB007025,"Blanchardstown SC, stop 7025",53.39399101,-6.391835296
8240DB007026,"Blanchardstown SC, stop 7026",53.39389523,-6.392064454
8240DB007029,"Ravenwood Road, stop 7029",53.39566188,-6.429575375
8240DB007030,"Ravenwood Road, stop 7030",53.39589929,-6.42917567
8240DB007031,"Diswellstown Road, stop 7031",53.3742044,-6.401553505
8240DB007038,"Latchfort Court, stop 7038",53.39827905,-6.431073018
8240DB007039,"Portane, stop 7039",53.4935223,-6.110007827
8240DB007040,"Lanestown, stop 7040",53.48055051,-6.191768995
8240DB007041,"Lanestown, stop 7041",53.48107736,-6.190947996
8240DB007047,"Barnwell Green, stop 7047",53.39311838,-6.442615085
8240DB007048,"Barnwell Green, stop 7048",53.39301156,-6.442694165
8240DB007072,"Carlton Hotel, stop 7072",53.41926876,-6.378168111
8240DB007073,"Carlton Hotel, stop 7073",53.41908134,-6.378265517
8240DB007097,"Belgree Boulevard, stop 7097",53.420141,-6.384830261
8240DB007098,"Mount Eustace, stop 7098",53.42133658,-6.388170322
8240DB007099,"Mount Garrett, stop 7099",53.4217822,-6.391222908
8240DB007100,"Rathmore Crescent, stop 7100",53.41975887,-6.391810848
8240DB007101,"Bealing Walk, stop 7101",53.41825847,-6.387188463
8240DB007102,"Bealing Walk, stop 7102",53.41815047,-6.387177505
8240DB007103,"Cruise Park, stop 7103",53.41983038,-6.393117116
8240DB007104,"Mount Garrett, stop 7104",53.42191654,-6.391187743
8240DB007105,"Mount Eustace, stop 7105",53.42135069,-6.387883912
8240DB007106,"Bellgree Avenue, stop 7106",53.42098865,-6.385700891
8240DB007107,"Ballentree Avenue, stop 7107",53.41704744,-6.386030725
8240DB007111,"Lanesborough View, stop 7111",53.40199099,-6.291596728
8240DB007114,"Seatown Road, stop 7114",53.46024312,-6.216050981
8240DB007115,"Nevinstown Lane, stop 7115",53.44497578,-6.227138925
8240DB007116,"Swords Park, stop 7116",53.45682791,-6.212459515
8240DB007124,"Ballycoolin  Bus Pk, stop 7124",53.40843447,-6.358153812
8240DB007125,"Ballycoolin Bus Pk, stop 7125",53.4082421,-6.357890472
8240DB007126,"IDA Ireland, stop 7126",53.40587682,-6.356477504
8240DB007131,"Charlestown SC, stop 7131",53.40295145,-6.304116512
8240DB007132,"Charlestown SC, stop 7132",53.40308897,-6.30430656
8240DB007133,"Bunbury Gate Avenue, stop 7133",53.46798883,-6.240158312
8240DB007134,"Rathbeale Cottages, stop 7134",53.47215146,-6.251871898
8240DB007135,"Lispopple, stop 7135",53.48281477,-6.288124397
8240DB007136,"Oakhill, stop 7136",53.48743926,-6.296000464
8240DB007144,"Oakhill, stop 7144",53.48740745,-6.29377142
8240DB007145,"Rathbeale Cottages, stop 7145",53.47217312,-6.251509462
8240DB007156,"Allendale Square, stop 7156",53.38887965,-6.430531682
8240DB007158,"Delhurst, stop 7158",53.39191955,-6.43822334
8240DB007159,"Ongar Square, stop 7159",53.39659834,-6.442743644
8240DB007160,"Ongar Square, stop 7160",53.39657763,-6.442533878
8240DB007161,"Delhurst, stop 7161",53.3920627,-6.438172992
8240DB007162,"Hansfield Road, stop 7162",53.3912812,-6.433405304
8240DB007163,"Allendale Square, stop 7163",53.3890226,-6.430466285
8240DB007166,"Parkway Station, stop 7166",53.3770936,-6.345787136
8240DB007167,"Parkway Station, stop 7167",53.3758663,-6.344782592
8240DB007169,"Leisure Centre, stop 7169",53.4898314,-6.141730629
8240DB007170,"Harneys Lane, stop 7170",53.49337761,-6.123639596
8240DB007172,"Old Road, stop 7172",53.52098606,-6.109192489
8240DB007173,"Old Market Green, stop 7173",53.60619628,-6.179543702
8240DB007174,"Peter & Paul Church, stop 7174",53.6039519,-6.184445693
8240DB007175,"Ardgillan Demesne, stop 7175",53.5895431,-6.154412733
8240DB007189,"Swords Park, stop 7189",53.46085526,-6.210106534
8240DB007194,"Holywell View, stop 7194",53.44722698,-6.207548068
8240DB007195,"Holywell View, stop 7195",53.44732155,-6.207860256
8240DB007196,"Holywell Wood, stop 7196",53.44495564,-6.212521491
8240DB007197,"Holywell Drive, stop 7197",53.44501514,-6.212293169
8240DB007204,"Seaview, stop 7204",53.49286687,-6.106645753
8240DB007210,"Airside Ind. Estate, stop 7210",53.44614287,-6.222814621
8240DB007217,"The Courtyard, stop 7217",53.38175842,-6.403209693
8240DB007218,"The Courtyard, stop 7218",53.38163842,-6.40297367
8240DB007219,"Limelawn, stop 7219",53.38425077,-6.402740594
8240DB007224,"Stadium Business Pk, stop 7224",53.39781666,-6.338441892
8240DB007227,"Limelawn, stop 7227",53.38378826,-6.403103664
8240DB007233,"Bramley Park, stop 7233",53.37329871,-6.389008002
8240DB007237,"Stadium Business Pk, stop 7237",53.39714127,-6.341581009
8240DB007238,"Barnlodge, stop 7238",53.39718341,-6.344616988
8240DB007240,"Clonsilla Station, stop 7240",53.38346718,-6.423575213
8240DB007241,"Barnlodge, stop 7241",53.39774486,-6.346865916
8240DB007242,"Ballycoolin Road, stop 7242",53.39840857,-6.350013232
8240DB007243,"Rosemount Bus. Park, stop 7243",53.40335258,-6.357883275
8240DB007247,"Ballycoolin Road, stop 7247",53.3987924,-6.351772895
8240DB007292,"Skerries GAA Club, stop 7292",53.57753435,-6.112317635
8240DB007297,"Connolly Hospital, stop 7297",53.38801626,-6.370786867
8240DB007298,"Connolly Hospital, stop 7298",53.3875691,-6.370292779
8240DB007318,"Corporate Park, stop 7318",53.40991475,-6.368445799
8240DB007319,"Corporate Park, stop 7319",53.4095775,-6.368759548
8240DB007327,"Blackwood Lane, stop 7327",53.43400824,-6.150549122
8240DB007328,"Kettles Lane, stop 7328",53.44056606,-6.193181586
8240DB007329,"Kettles Lane, stop 7329",53.44054536,-6.193001824
8240DB007334,"Indoor Arena, stop 7334",53.40137688,-6.363238105
8240DB007342,"Corporate Park 2, stop 7342",53.41276683,-6.360784958
8240DB007343,"Corporate Park 2, stop 7343",53.41284468,-6.361218217
8240DB007344,"IDA Ireland, stop 7344",53.40468921,-6.357696431
8240DB007347,"Zone 15, stop 7347",53.42801965,-6.242020726
8240DB007348,"Zone 15, stop 7348",53.42774398,-6.241610739
8240DB007349,"Radisson Hotel, stop 7349",53.42527839,-6.234715254
8240DB007350,"Lanesborough Park, stop 7350",53.40392506,-6.301791678
8240DB007374,"Connolly Hospital, stop 7374",53.38398578,-6.365243265
8240DB007379,"Mountview Road, stop 7379",53.38974838,-6.400505036
8240DB007380,"Parklands, stop 7380",53.37880441,-6.372160689
8240DB007381,"Damastown Ind Park, stop 7381",53.4103481,-6.415977753
8240DB007382,"Damastown Close, stop 7382",53.40883216,-6.408768957
8240DB007388,"Linnetfields, stop 7388",53.39795854,-6.442287956
8240DB007389,"Navan Road, stop 7389",53.38601849,-6.370607584
8240DB007475,"Retail Park, stop 7475",53.39546547,-6.395208133
8240DB007505,"Ballentree Avenue, stop 7505",53.41757908,-6.386130949
8240DB007551,"Abbey Park, stop 7551",53.39715948,-6.143199954
8240DB007552,"Grange Park, stop 7552",53.39699715,-6.141432526
8240DB007559,"The Oaks, stop 7559",53.42663778,-6.370830052
8240DB007560,"The Oaks, stop 7560",53.42676062,-6.369952565
8240DB007570,"Texaco Garage, stop 7570",53.41384508,-6.366008728
8240DB007575,"Texaco Garage, stop 7575",53.41378055,-6.365890854
8240DB007616,"The Warren, stop 7616",53.4495775,-6.183463984
8240DB007654,"Knocksedan Drive,stop 7654",53.45486007,-6.264297641
8240DB007673,"Cappogue Cottages , stop 7673",53.39924601,-6.333303202
8240DB007675,"Millennium, stop 7675",53.40843751,-6.345353243
8240DB007676,"Northwest, 7676",53.41287832,-6.348655835
8240DB007677,"Mitchelstown Rd, stop 7677",53.41405321,-6.353680021
8240DB007678,"The Green, stop 7678",53.42431202,-6.378246984
8240DB007679,"Mitchelstown Rd, stop 7679",53.41445192,-6.354567246
8240DB007680,"Northwest, stop 7680",53.41318957,-6.349064989
8240DB007681,"Millennium, stop 7681",53.40865373,-6.345389975
8240DB007683,"Cappogue Cottages , stop 7683",53.39919585,-6.332929201
8240DB007690,"Rush Main Street, stop 7690",53.52203743,-6.092208019
8240DB007691,"Main Street, stop 7691",53.48571518,-6.149279567
8240DB007692,"Chamley Park, stop 7692",53.45080989,-6.18767252
8240DB007699,"Blackwood Park, stop 7699",53.39497415,-6.444321655
8240DB007700,"Willian’s Drive, stop 7700",53.39490911,-6.444158624
8240DB007721,"Turvey Ave, stop 7721",53.48644963,-6.156089243
8240DB007722,"Turvey Ave, stop 7722",53.48665444,-6.156547521
8240DB007723,"Semple Woods, Stop 7723",53.48284053,-6.155191005
8240DB007724,"Semple Woods, Stop 7724",53.48288707,-6.155294464
8240DB007725,"Red Arches Rd, Stop No 7725",53.40124928,-6.129967458
8240DB007866,"Hollywoodrath Avenue, stop 7866",53.42376608,-6.378418235
8240DB007982,"Dewberry Park, stop 7982",53.43421833,-6.127120234
8240DB010377,Applewood CC stop 10377,53.47065456,-6.246630936
8240DB010378,Rolestown stop 10378,53.48808641,-6.306116598
8240DB010379,Rolestown stop 10379,53.48823291,-6.306306669
8240DB010380,Applegreen CC stop 10380,53.47038015,-6.24569323
8240DB010381,"Bunbury Gate Avenue, stop 10381",53.46806812,-6.24004959
8240GD007847,"Santry Villas, stop 7847",53.39779957,-6.244920991
8240GD007848,"Santry Villas, stop 7848",53.39774958,-6.244577172
8240GD10336,"Rokeby Roundabout, stop 10336",53.3620037,-6.455154133
8250B1022401,"Cabinteely Cross, stop 102241",53.26135427,-6.148339765
8250B1350601,"UCD Belfield Campus, stop 135061",53.30531455,-6.216634793
8250DB000425,"Merrion Road, stop 425",53.31250221,-6.201477017
8250DB000426,"Rock Road, stop 426",53.31096735,-6.19983067
8250DB000427,"Booterstown Station, stop 427",53.30827033,-6.195036945
8250DB000428,"Blackrock College, stop 428",53.30691071,-6.190727473
8250DB000429,"Blackrock Clinic, stop 429",53.3047081,-6.187144257
8250DB000430,"Sydney Avenue, stop 430",53.30141909,-6.18600822
8250DB000431,"Cross Avenue, stop 431",53.30055165,-6.189255862
8250DB000432,"Hyde Park Avenue, stop 432",53.29955596,-6.192943893
8250DB000433,"Grove Avenue, stop 433",53.29862794,-6.196358838
8250DB000434,"Woodlands Park, stop 434",53.29770141,-6.199878591
8250DB000435,"Sycamore Crescent, stop 435",53.29598904,-6.203746226
8250DB000437,"The Rise, stop 437",53.29321157,-6.206127998
8250DB000441,"Redesdale Road, stop 441",53.28894125,-6.2150519
8250DB000442,"Dale Drive, stop 442",53.28921027,-6.212010676
8250DB000443,"South Avenue, stop 443",53.2891298,-6.209044034
8250DB000444,"Kilmacud Park, stop 444",53.28813647,-6.20754062
8250DB000445,"Kilmacud House, stop 445",53.28568853,-6.208528028
8250DB000447,"Stillorgan Luas, stop 447",53.28021817,-6.210556493
8250DB000448,"Arena Road, stop 448",53.27483875,-6.206672593
8250DB000449,"Blackthorn Road, stop 449",53.27632283,-6.216927379
8250DB000450,"Heather Road, stop 450",53.27509405,-6.213499669
8250DB000451,"Blackthorn Drive, stop 451",53.2783061,-6.207727113
8250DB000453,"Kilmacud Park, stop 453",53.28858628,-6.207566788
8250DB000454,"South Avenue, stop 454",53.28911613,-6.209929607
8250DB000459,"Glenabby Road, stop 459",53.29245657,-6.210915012
8250DB000460,"The Rise, stop 460",53.29343813,-6.205653456
8250DB000461,"Stillorgan Pk Hotel, stop 461",53.2947995,-6.203541111
8250DB000462,"Mount Merrion Avenue, stop 462",53.29696024,-6.20318037
8250DB000464,"Southhill Avenue, stop 464",53.29820224,-6.198522239
8250DB000465,"Clanfadda Wood, stop 465",53.29890073,-6.195972255
8250DB000466,"Glenvar Park, stop 466",53.30009777,-6.191330601
8250DB000467,"Cross Avenue, stop 467",53.30100006,-6.188006541
8250DB000468,"Sydney Avenue, stop 468",53.30202924,-6.1841668
8250DB000469,"Rock Road, stop 469",53.30284573,-6.184072133
8250DB000470,"Blackrock Clinic, stop 470",53.30562585,-6.188981104
8250DB000471,"Blackrock College, stop 471",53.30687081,-6.191059299
8250DB000472,"Booterstown Station, stop 472",53.30788203,-6.194918267
8250DB000473,"Grotto Avenue, stop 473",53.30924058,-6.197382139
8250DB000475,"Bellevue Avenue, stop 475",53.31270616,-6.201888675
8250DB000765,"UCD, stop 765",53.30525503,-6.216862359
8250DB000767,"UCD, stop 767",53.30529725,-6.216680531
8250DB000768,"UCD Belfield, stop 768",53.30941819,-6.21877483
8250DB000859,"Whitethorn Road, stop 859",53.31184114,-6.238484419
8250DB000860,"Wynnsward Drive, stop 860",53.30818685,-6.236924124
8250DB000861,"Roebuck Road, stop 861",53.30517043,-6.23595301
8250DB000862,"Islamic Centre, stop 862",53.30360798,-6.234231824
8250DB000863,"Carmelite Monastery, stop 863",53.30266606,-6.231929957
8250DB000864,"Eurocampus, stop 864",53.30201444,-6.227995696
8250DB000865,"Roebuck Castle, stop 865",53.30103581,-6.225650559
8250DB000866,"Roebuck Hall, stop 866",53.30005699,-6.222090226
8250DB000867,"Callary Road, stop 867",53.29965769,-6.21822086
8250DB000869,"Roebuck Road, stop 869",53.30004283,-6.222345879
8250DB000870,"Roebuck Castle, stop 870",53.30113188,-6.226066692
8250DB000873,"Eurocampus, stop 873",53.3020918,-6.228967786
8250DB000874,"Carmelite Monastery, stop 874",53.30264147,-6.232696213
8250DB000875,"White Oaks, stop 875",53.30447299,-6.235591624
8250DB000876,"Gledswood Drive, stop 876",53.30522322,-6.237091259
8250DB000877,"UCD Sports Centre, stop 877",53.30820211,-6.230065457
8250DB000878,"Clonskeagh Road, stop 878",53.30815336,-6.237090577
8250DB000879,"Annsbrook, stop 879",53.3095042,-6.23787531
8250DB000880,"Richview Office Park, stop 880",53.31231378,-6.238840158
8250DB001035,"Beaumont Avenue, stop 1035",53.29510374,-6.256125578
8250DB001036,"Braemor Road, stop 1036",53.29581185,-6.259067173
8250DB001037,"Redwood Court, stop 1037",53.30076564,-6.263471878
8250DB001038,"Landscape Road, stop 1038",53.30181279,-6.265635024
8250DB001042,"Braemor Park, stop 1042",53.30433312,-6.264032349
8250DB001043,"Redwood Court, stop 1043",53.30131728,-6.264319736
8250DB001044,"Milltown Drive, stop 1044",53.29981815,-6.261364803
8250DB001045,"Landscape Gardens, stop 1045",53.29852597,-6.259661923
8250DB001046,"Beaumont Avenue, stop 1046",53.29336042,-6.257381708
8250DB001047,"Mount Albion Road, stop 1047",53.28953657,-6.256502351
8250DB001048,"Barton Road East, stop 1048",53.28750864,-6.257349897
8250DB001049,"Meadow Villas, stop 1049",53.28708743,-6.262361769
8250DB001051,"Barton Road East, stop 1051",53.28739751,-6.260819258
8250DB001052,"Meadow Grove, stop 1052",53.28762914,-6.256985007
8250DB001053,"Beaumont Avenue, stop 1053",53.28997235,-6.256799609
8250DB001054,"Weston Park, stop 1054",53.29391736,-6.257359035
8250DB001055,"Churchtown Road, stop 1055",53.29521679,-6.255865937
8250DB001281,"Ely House, stop 1281",53.29421219,-6.278274354
8250DB001306,"Rathfarnham Wood, stop 1306",53.29465798,-6.279891619
8250DB001307,"Ely House, stop 1307",53.29420288,-6.277629658
8250DB001308,"Nutgrove Court, stop 1308",53.2936472,-6.275251785
8250DB001309,"Loreto Avenue, stop 1309",53.29247223,-6.271698875
8250DB001310,"Nutgrove Retail Park, stop 1310",53.29171658,-6.267319151
8250DB001311,"Whitebarn Road, stop 1311",53.29218893,-6.264569858
8250DB001312,"Good Shepherd Ch, stop 1312",53.29330997,-6.26131412
8250DB001313,"Camberly Oaks, stop 1313",53.2941991,-6.258802728
8250DB001314,"Nutgrove Avenue, stop 1314",53.29422671,-6.258231541
8250DB001315,"Whitebarn Road, stop 1315",53.29216616,-6.26424076
8250DB001316,"Good Shepherd Ch, stop 1316",53.29302074,-6.261820909
8250DB001317,"Loreto Park, stop 1317",53.29193477,-6.269965473
8250DB001318,"Loreto Avenue, stop 1318",53.29253504,-6.272311383
8250DB001319,"Nutgrove Court, stop 1319",53.2937102,-6.275879308
8250DB002007,"Woodbine Road, stop 2007",53.30887504,-6.216111205
8250DB002008,"Seafield Road, stop 2008",53.3056004,-6.211115757
8250DB002009,"Radisson Hotel, stop 2009",53.30333957,-6.207804139
8250DB002010,"Booterstown Avenue, stop 2010",53.29889724,-6.20467441
8250DB002011,"Stillorgan College, stop 2011",53.29159401,-6.200780458
8250DB002012,"Stillorgan SC, stop 2012",53.28992463,-6.199155582
8250DB002013,"St John of Gods, stop 2013",53.28531453,-6.194459898
8250DB002014,"Brewery Road, stop 2014",53.28211826,-6.192914933
8250DB002015,"Knocksinna, stop 2015",53.27553484,-6.179067107
8250DB002016,"Newtownpark Avenue, stop 2016",53.27820873,-6.184067149
8250DB002017,"Foxrock Church, stop 2017",53.27419654,-6.175015407
8250DB002018,"Kill Lane, stop 2018",53.27445925,-6.172215151
8250DB002019,"Foxrock Avenue, stop 2019",53.27581612,-6.169847953
8250DB002020,"Foxrock Grove, stop 2020",53.27705203,-6.166631012
8250DB002021,"Deansgrange Village, stop 2021",53.27817755,-6.164423368
8250DB002022,"Kill Abbey, stop 2022",53.28010267,-6.161611409
8250DB002023,"Abbey Road, stop 2023",53.28129182,-6.158290931
8250DB002024,"Rory O'Connor Park, stop 2024",53.2834493,-6.159472982
8250DB002025,"Abbey Park, stop 2025",53.28490383,-6.16053536
8250DB002026,"Monkstown Avenue, stop 2026",53.28664406,-6.159725633
8250DB002027,"Monkstown Farm, stop 2027",53.28695913,-6.15684721
8250DB002028,"Oliver Plunkett Ave, stop 2028",53.2853228,-6.153332932
8250DB002029,"Oliver Plunkett Road, stop 2029",53.28388738,-6.14945028
8250DB002030,"Oliver Plunkett Ct, stop 2030",53.28367761,-6.146939639
8250DB002031,"Mounttown Road Lower, stop 2031",53.2861123,-6.145709336
8250DB002032,"York Road, stop 2032",53.28952384,-6.144871561
8250DB002033,"Knapton Court, stop 2033",53.29147824,-6.143391774
8250DB002034,"Vesey Place, stop 2034",53.29273634,-6.142797155
8250DB002035,"Crofton Road, stop 2035",53.29577235,-6.142665422
8250DB002036,"Crofton  Avenue, stop 2036",53.29579273,-6.13820879
8250DB002037,"Dun Laoghaire Stn, stop 2037",53.29375571,-6.134396921
8250DB002039,"Dun Laoghaire Stn, stop 2039",53.29488717,-6.134902687
8250DB002040,"Dun Laoghaire SC, stop 2040",53.29279119,-6.135369049
8250DB002041,"St Michael's Hosp, stop 2041",53.2935976,-6.139234377
8250DB002042,"Smith's Villas, stop 2042",53.29365113,-6.142667454
8250DB002043,"Vesey Place, stop 2043",53.29247352,-6.142658545
8250DB002044,"Knapton Court, stop 2044",53.29087235,-6.143733068
8250DB002045,"Tivoli Terrace Sth, stop 2045",53.28907705,-6.145040923
8250DB002046,"Mounttown Rd Lower, stop 2046",53.28586932,-6.145689862
8250DB002047,"Oliver Plunkett Road, stop 2047",53.28363945,-6.147376239
8250DB002048,"St Patrick's Cres, stop 2048",53.28403793,-6.150463663
8250DB002049,"Oliver Plunkett Ave, stop 2049",53.28559768,-6.15425101
8250DB002050,"Monkstown Avenue, stop 2050",53.28684259,-6.156867226
8250DB002051,"Lanesville, stop 2051",53.28644899,-6.159899008
8250DB002052,"Fosters Avenue, stop 2052",53.29967115,-6.218520374
8250DB002053,"Abbey Park, stop 2053",53.28484623,-6.160297856
8250DB002054,"Rory O'Connor Park, stop 2054",53.28323854,-6.159212076
8250DB002055,"Casement Villas, stop 2055",53.28145994,-6.158118729
8250DB002056,"Kill Lane, stop 2056",53.27947093,-6.162028443
8250DB002057,"Deansgrange Village, stop 2057",53.27776207,-6.164876063
8250DB002058,"Foxrock Avenue, stop 2058",53.27659623,-6.167385313
8250DB002059,"Foxrock Park, stop 2059",53.27517397,-6.170760108
8250DB002060,"Foxrock Church, stop 2060",53.27395494,-6.175085679
8250DB002061,"Knocksinna, stop 2061",53.2757586,-6.18018225
8250DB002062,"Newtownpark Avenue, stop 2062",53.27902411,-6.186851925
8250DB002063,"Galloping Green, stop 2063",53.28029401,-6.189977519
8250DB002064,"Brewery Road, stop 2064",53.28272564,-6.193849161
8250DB002065,"Merville Road, stop 2065",53.28479921,-6.19485659
8250DB002066,"Stillorgan SC, stop 2066",53.29019259,-6.199639324
8250DB002067,"Woodlands Avenue, stop 2067",53.29186106,-6.201204263
8250DB002068,"Greenfield Road, stop 2068",53.29809576,-6.204573003
8250DB002069,"Booterstown Avenue, stop 2069",53.29977469,-6.205642853
8250DB002070,"St Thomas Road, stop 2070",53.30306607,-6.208145702
8250DB002071,"Fosters Avenue, stop 2071",53.30304818,-6.209947039
8250DB002072,"North Avenue, stop 2072",53.30189488,-6.212756108
8250DB002073,"Mather Road North, stop 2073",53.29976936,-6.212469781
8250DB002074,"Greenfield Road, stop 2074",53.29799707,-6.211163516
8250DB002075,"Deer Park, stop 2075",53.29607117,-6.21040387
8250DB002076,"South Avenue, stop 2076",53.29351157,-6.210540884
8250DB002080,"Greenfield Road, stop 2080",53.29802784,-6.211417284
8250DB002081,"Mather Road North, stop 2081",53.29976577,-6.212830021
8250DB002082,"North Avenue, stop 2082",53.30194294,-6.212964164
8250DB002083,"Stillorgan Road, stop 2083",53.30333022,-6.20957512
8250DB002084,"Seafield Road, stop 2084",53.30552676,-6.21159902
8250DB002818,"Dundrum Road, stop 2818",53.30794932,-6.246418047
8250DB002819,"Millmount Terrace, stop 2819",53.30548511,-6.245708734
8250DB002820,"Dundrum Business Pk, stop 2820",53.30325754,-6.245199862
8250DB002822,"Dundrum Hospital, stop 2822",53.30108989,-6.245708864
8250DB002823,"Sommerville, stop 2823",53.29752202,-6.246350202
8250DB002824,"Taney Road, stop 2824",53.29349591,-6.245780072
8250DB002825,"Dundrum Luas, stop 2825",53.29241665,-6.245734292
8250DB002829,"Balally Drive, stop 2829",53.28438525,-6.236869391
8250DB002830,"Dun Emer Road, stop 2830",53.28235912,-6.233578355
8250DB002831,"Balally Hill, stop 2831",53.27905763,-6.231570033
8250DB002832,"Clonard Road, stop 2832",53.27725094,-6.23035499
8250DB002833,"Greenlands, stop 2833",53.27439192,-6.229093581
8250DB002835,"St Mary's Church, stop 2835",53.2704882,-6.225881423
8250DB002836,"Central Bank, stop 2836",53.27542441,-6.229620712
8250DB002837,"Clonard Road, stop 2837",53.27736363,-6.230680242
8250DB002838,"Ballawley Park, stop 2838",53.27975686,-6.232051048
8250DB002839,"Balally Road, stop 2839",53.28286971,-6.234067218
8250DB002840,"Balally Drive, stop 2840",53.28433401,-6.23705148
8250DB002841,"Dundrum Centre, stop 2841",53.28718358,-6.240113997
8250DB002842,"Ballinteer Road, stop 2842",53.28786,-6.246370981
8250DB002843,"Lynwood, stop 2843",53.28432485,-6.245570868
8250DB002844,"Ashlawn, stop 2844",53.28264302,-6.244889889
8250DB002845,"Wesley College, stop 2845",53.27954676,-6.244596873
8250DB002846,"Ballinteer Park, stop 2846",53.27723212,-6.247945817
8250DB002847,"Ballinteer Court, stop 2847",53.27625399,-6.249890244
8250DB002848,"Broadford Rise, stop 2848",53.27535591,-6.255460126
8250DB002849,"Broadford Close, stop 2849",53.27743621,-6.255120467
8250DB002850,"Broadford Drive, stop 2850",53.27968149,-6.25561386
8250DB002851,"Broadford Walk, stop 2851",53.28069064,-6.258242214
8250DB002852,"Ballinteer Comm Sch, stop 2852",53.28069562,-6.26104644
8250DB002853,"Ballinteer Comm Sch, stop 2853",53.28082534,-6.260696242
8250DB002854,"Broadford Walk, stop 2854",53.28072154,-6.257281152
8250DB002855,"Chestnut Grove, stop 2855",53.27918962,-6.255169005
8250DB002856,"Broadford Close, stop 2856",53.27719148,-6.25498048
8250DB002857,"Ballinteer Drive, stop 2857",53.27477027,-6.255364017
8250DB002858,"Ballinteer Avenue, stop 2858",53.27518603,-6.252453043
8250DB002859,"Ballinteer Park, stop 2859",53.2769905,-6.248630505
8250DB002860,"Mayfield Terrace, stop 2860",53.27816728,-6.246138024
8250DB002861,"Wesley College, stop 2861",53.27957834,-6.244910506
8250DB002862,"Ashlawn, stop 2862",53.28291714,-6.245193607
8250DB002863,"Wyckham Park Road, stop 2863",53.28458954,-6.245844992
8250DB002864,"The Gables, stop 2864",53.2871896,-6.246623427
8250DB002865,"Holy Cross Church, stop 2865",53.28970409,-6.244030426
8250DB002866,"Main Street, stop 2866",53.29158037,-6.245708558
8250DB002867,"Notre Dame School, stop 2867",53.29399753,-6.249944971
8250DB002868,"The Oaks, stop 2868",53.29387626,-6.248419766
8250DB002872,"Overend Way, stop 2872",53.28919201,-6.23370145
8250DB002873,"Knocknashee, stop 2873",53.2883054,-6.230888088
8250DB002874,"Eden Park Avenue, stop 2874",53.28715675,-6.22738072
8250DB002877,"Hazel Villas, stop 2877",53.28552672,-6.221133741
8250DB002878,"Kilmacud Avenue, stop 2878",53.28428891,-6.215290831
8250DB002879,"Marsham Court, stop 2879",53.28473238,-6.210097876
8250DB002880,"Kilmacud Avenue, stop 2880",53.28419257,-6.214859896
8250DB002882,"Lakelands Lawn, stop 2882",53.28461377,-6.218381963
8250DB002883,"Sweet Briar Lane, stop 2883",53.28567376,-6.221952565
8250DB002885,"Eden Park Avenue, stop 2885",53.28707947,-6.227623908
8250DB002886,"Knocknashee, stop 2886",53.28834667,-6.231246376
8250DB002887,"Birches Lane, stop 2887",53.28914842,-6.233793247
8250DB002892,"Rosemount Estate, stop 2892",53.29535364,-6.246199007
8250DB002893,"Frankfort, stop 2893",53.29760705,-6.246631773
8250DB002894,"Dundrum Hospital, stop 2894",53.30093173,-6.245955412
8250DB002895,"Dundrum Business Pk, stop 2895",53.30304306,-6.245283682
8250DB002896,"Millmount Terrace, stop 2896",53.30599344,-6.246048032
8250DB002897,"Luke's Crescent, stop 2897",53.30819516,-6.24663307
8250DB002969,"Marley Park, stop 2969",53.27940273,-6.270411749
8250DB002970,"Grange Road, stop 2970",53.27817063,-6.267267347
8250DB002971,"Stonemasons Way, stop 2971",53.27629277,-6.264224271
8250DB002975,"Kingston, stop 2975",53.27186518,-6.247880434
8250DB002976,"Grange Hall, stop 2976",53.27205722,-6.255459512
8250DB002977,"Pine Valley, stop 2977",53.27357376,-6.260210973
8250DB002978,"Grange Road, stop 2978",53.27699445,-6.265500456
